資料月份,金額單位,金融機構名稱,流通卡數,有效卡數,當月發卡數,當月停卡數,循環信用餘額,未到期分期付款餘額,當月簽帳金額,當月預借現金金額,逾期三個月以上帳款占應收帳款餘額含催收款之比率,逾期六個月以上帳款占應收帳款餘額含催收款之比率,備抵呆帳提足率,當月轉銷呆帳金額,當年度轉銷呆帳金額累計至資料月份
201106,"新臺幣千元 ,卡",台中商業銀行,92384.0,34490.0,2358.0,506.0,163086.0,,241517.0,0.0,2.0,0.0,868.75,0.0,3144.0
201106,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,687611.0,468383.0,12306.0,5712.0,5863553.0,,4708287.0,125405.0,0.0,0.0,1604.72,16995.0,127598.0
201106,"新臺幣千元 ,卡",華泰商業銀行,11624.0,7681.0,40.0,18.0,27137.0,,88278.0,0.0,0.0,0.03,2513.11,0.0,1851.0
201106,"新臺幣千元 ,卡",臺灣新光商業銀行,773026.0,392176.0,10351.0,4977.0,3415026.0,,4472070.0,51851.0,0.0,0.0,484.29,7777.0,70845.0
201106,"新臺幣千元 ,卡",陽信商業銀行,58578.0,27882.0,651.0,886.0,493003.0,,169350.0,1499.0,1.0,0.03,1743.83,4227.0,14216.0
201106,"新臺幣千元 ,卡",三信商業銀行,14239.0,9940.0,106.0,47.0,63875.0,,91976.0,324.0,1.0,0.0,602.38,188.0,1912.0
201106,"新臺幣千元 ,卡",聯邦商業銀行,1645817.0,938489.0,8789.0,15356.0,7068635.0,,3924818.0,126716.0,1.0,0.14,273.47,26873.0,158876.0
201106,"新臺幣千元 ,卡",遠東國際商業銀行,1214005.0,734664.0,10868.0,5054.0,10938844.0,,5205092.0,226857.0,0.0,0.06,111.86,25468.0,167810.0
201106,"新臺幣千元 ,卡",元大商業銀行,274883.0,114898.0,697.0,2362.0,881272.0,,1056489.0,2864.0,0.0,0.0,2997.17,1848.0,33605.0
201106,"新臺幣千元 ,卡",永豐商業銀行,1816754.0,1019041.0,33074.0,17286.0,6236352.0,,7685341.0,129546.0,0.0,0.0,923.71,17703.0,120341.0
201106,"新臺幣千元 ,卡",玉山商業銀行,2778556.0,1697390.0,101900.0,29763.0,16315069.0,,13667984.0,270362.0,0.0,0.0,1088.41,55028.0,348041.0
201106,"新臺幣千元 ,卡",萬泰商業銀行,622534.0,246652.0,4027.0,4528.0,1696277.0,,1267991.0,12503.0,1.0,0.69,134.06,4654.0,36718.0
201106,"新臺幣千元 ,卡",台新國際商業銀行,3086640.0,1820452.0,36430.0,18593.0,12801720.0,,14424295.0,100272.0,0.0,0.01,680.39,31302.0,210607.0
201106,"新臺幣千元 ,卡",大眾商業銀行,589742.0,284752.0,10868.0,7161.0,1993288.0,,1793063.0,84316.0,0.0,0.0,209.7,17503.0,107785.0
201106,"新臺幣千元 ,卡",日盛國際商業銀行,373641.0,141930.0,1069.0,8762.0,942805.0,,732150.0,14060.0,0.0,0.0,619.77,4198.0,28396.0
201106,"新臺幣千元 ,卡",安泰商業銀行,235459.0,71100.0,858.0,696.0,936266.0,,441091.0,2255.0,0.0,0.01,108.05,0.0,14464.0
201106,"新臺幣千元 ,卡",中國信託商業銀行,5281748.0,3580379.0,57320.0,30557.0,17640081.0,,28531708.0,649452.0,0.0,0.0,1001.93,79488.0,571966.0
201106,"新臺幣千元 ,卡",澳商澳盛銀行*,711668.0,407577.0,3904.0,3307.0,5975129.0,,3232257.0,14209.0,1.0,0.0,7804.15,15430.0,213847.0
201106,"新臺幣千元 ,卡",新加坡商星展銀行,6798.0,3065.0,87.0,35.0,18518.0,,15429.0,242.0,0.0,0.0,102.04,10.0,737.0
201106,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,135836.0,77787.0,2357.0,1019.0,433795.0,,3047521.0,11.0,0.0,0.0,1832.14,2402.0,20218.0
201106,"新臺幣千元 ,卡",台灣大來國際信用卡(股)公司,36846.0,14543.0,19.0,324.0,71634.0,,162323.0,3822.0,2.0,1.3,504.58,938.0,2607.0
201106,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,88559.0,62142.0,1674.0,785.0,895033.0,,198584.0,3992.0,0.0,0.0,143.22,385.0,4266.0
201105,"新臺幣千元 ,卡",臺灣銀行,233650.0,113638.0,716.0,29750.0,316560.0,,740723.0,2006.0,0.0,0.36,299.87,894.0,4853.0
201105,"新臺幣千元 ,卡",臺灣土地銀行,122063.0,58053.0,482.0,993.0,319096.0,,388635.0,1734.0,1.0,0.64,936.34,850.0,3786.0
201105,"新臺幣千元 ,卡",合作金庫銀行,396591.0,190195.0,3832.0,3670.0,840403.0,,1582198.0,13801.0,1.0,0.76,355.81,0.0,12447.0
201105,"新臺幣千元 ,卡",第一商業銀行,519051.0,366744.0,9367.0,5444.0,1274063.0,,2547665.0,11824.0,0.0,0.0,2332.91,4881.0,24671.0
201105,"新臺幣千元 ,卡",華南商業銀行,540627.0,300119.0,6986.0,6013.0,590605.0,,1350947.0,787.0,0.0,0.16,455.28,0.0,8833.0
201105,"新臺幣千元 ,卡",彰化商業銀行,147385.0,83959.0,7809.0,680.0,119059.0,,578765.0,744.0,0.0,0.14,469.61,263.0,2352.0
201105,"新臺幣千元 ,卡",上海商業儲蓄銀行,393996.0,217068.0,4131.0,2268.0,890539.0,,1347315.0,11569.0,1.0,0.31,1183.88,0.0,12873.0
201105,"新臺幣千元 ,卡",台北富邦銀行,2177249.0,1549869.0,62645.0,11784.0,8552133.0,,10182568.0,81940.0,0.0,0.0,1905.52,30926.0,161271.0
201105,"新臺幣千元 ,卡",國泰世華商業銀行,3145189.0,2150745.0,57255.0,27250.0,15794126.0,,17446851.0,156197.0,0.0,0.0,1820.9,32890.0,175221.0
201105,"新臺幣千元 ,卡",高雄銀行,6354.0,3387.0,29.0,16.0,8691.0,,140423.0,404.0,0.0,0.01,4035.36,2.0,25.0
201105,"新臺幣千元 ,卡",兆豐國際商業銀行,510914.0,335667.0,3697.0,3975.0,1810938.0,,2223234.0,17236.0,0.0,0.06,717.9,6365.0,32956.0
201105,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2445859.0,2002801.0,33055.0,28016.0,32043885.0,,16978630.0,355198.0,1.0,0.14,1712.08,89645.0,445721.0
201105,"新臺幣千元 ,卡",臺灣中小企業銀行,271881.0,107329.0,2462.0,877.0,867929.0,,766473.0,8825.0,0.0,0.04,583.91,4186.0,19799.0
201105,"新臺幣千元 ,卡",渣打國際商業銀行,277087.0,197738.0,4930.0,2072.0,4626428.0,,1408281.0,21952.0,0.0,0.0,5253.76,12317.0,45261.0
201105,"新臺幣千元 ,卡",台中商業銀行,90384.0,34774.0,2008.0,509.0,160145.0,,235626.0,0.0,1.0,0.0,1080.69,0.0,3144.0
201105,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,681017.0,464584.0,13759.0,8331.0,5937315.0,,3820031.0,136040.0,0.0,0.0,1334.67,18434.0,110603.0
201105,"新臺幣千元 ,卡",華泰商業銀行,11602.0,7616.0,32.0,28.0,25694.0,,78286.0,0.0,0.0,0.0,2942.89,1523.0,1851.0
201105,"新臺幣千元 ,卡",臺灣新光商業銀行,767573.0,391819.0,7967.0,4394.0,3423990.0,,3644027.0,65625.0,0.0,0.0,689.26,12018.0,63068.0
201105,"新臺幣千元 ,卡",陽信商業銀行,58922.0,27382.0,659.0,662.0,499248.0,,171587.0,1556.0,1.0,0.0,241.3,0.0,9989.0
201105,"新臺幣千元 ,卡",三信商業銀行,14470.0,9944.0,123.0,46.0,65166.0,,84195.0,51.0,1.0,0.0,518.8,256.0,1724.0
201105,"新臺幣千元 ,卡",聯邦商業銀行,1652384.0,941153.0,7982.0,14297.0,7162611.0,,3934908.0,121546.0,1.0,0.19,268.89,26477.0,132003.0
201105,"新臺幣千元 ,卡",遠東國際商業銀行,1208142.0,734131.0,11167.0,4909.0,10621060.0,,4138006.0,218132.0,0.0,0.06,150.75,25713.0,142342.0
201105,"新臺幣千元 ,卡",元大商業銀行,276548.0,116690.0,824.0,3154.0,862778.0,,869139.0,3574.0,0.0,0.0,3347.33,2472.0,31757.0
201105,"新臺幣千元 ,卡",永豐商業銀行,1800966.0,988989.0,47555.0,24723.0,6364798.0,,5773176.0,129711.0,1.0,0.0,1042.55,18522.0,102638.0
201105,"新臺幣千元 ,卡",玉山商業銀行,2706419.0,1683628.0,46387.0,23186.0,16919957.0,,10431172.0,267491.0,0.0,0.0,1056.13,52810.0,293013.0
201105,"新臺幣千元 ,卡",萬泰商業銀行,622478.0,241640.0,3674.0,5504.0,1711457.0,,1015953.0,12496.0,1.0,0.72,150.64,4262.0,32064.0
201105,"新臺幣千元 ,卡",台新國際商業銀行,3068803.0,1824788.0,37913.0,18645.0,12894056.0,,11518094.0,106519.0,0.0,0.01,667.33,32431.0,179305.0
201105,"新臺幣千元 ,卡",大眾商業銀行,586035.0,283918.0,11822.0,8016.0,1981848.0,,1343395.0,105157.0,0.0,0.0,213.36,17849.0,90282.0
201105,"新臺幣千元 ,卡",日盛國際商業銀行,381334.0,143678.0,8558.0,7307.0,947263.0,,536536.0,11203.0,1.0,0.0,621.8,4884.0,24198.0
201105,"新臺幣千元 ,卡",安泰商業銀行,235448.0,71107.0,881.0,942.0,945721.0,,455823.0,2101.0,0.0,0.0,150.06,14464.0,14464.0
201105,"新臺幣千元 ,卡",中國信託商業銀行,5258456.0,3567969.0,58789.0,26977.0,17475017.0,,23888528.0,705138.0,0.0,0.0,864.96,88094.0,492478.0
201105,"新臺幣千元 ,卡",澳商澳盛銀行,710499.0,419939.0,3890.0,3483.0,6053469.0,,2785006.0,16548.0,1.0,0.0,8568.01,0.0,0.0
201105,"新臺幣千元 ,卡",新加坡商星展銀行,6826.0,3047.0,252.0,67.0,461.0,,15320.0,106.0,0.0,0.0,107.14,374.0,727.0
201105,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,134686.0,77044.0,2518.0,1104.0,443265.0,,3220678.0,57.0,0.0,0.0,1932.68,3278.0,17816.0
201105,"新臺幣千元 ,卡",台灣大來國際信用卡(股)公司,37055.0,14723.0,14.0,337.0,59314.0,,107205.0,2341.0,2.0,1.04,648.35,337.0,1669.0
201105,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,87680.0,61050.0,1800.0,789.0,869001.0,,201240.0,3205.0,0.0,0.0,117.91,697.0,3881.0
201104,"新臺幣千元 ,卡",臺灣銀行,262198.0,114542.0,354.0,746.0,322451.0,,650815.0,1762.0,0.0,0.34,324.16,1021.0,3959.0
201104,"新臺幣千元 ,卡",臺灣土地銀行,122034.0,58413.0,438.0,727.0,322491.0,,321032.0,1854.0,1.0,0.68,896.59,712.0,2936.0
201104,"新臺幣千元 ,卡",合作金庫銀行,395753.0,193417.0,3919.0,1638.0,839529.0,,1340759.0,11346.0,1.0,0.71,393.29,3964.0,12447.0
201104,"新臺幣千元 ,卡",第一商業銀行,513355.0,363731.0,10092.0,6162.0,1260844.0,,2276381.0,11127.0,0.0,0.0,2406.73,4949.0,19790.0
201104,"新臺幣千元 ,卡",華南商業銀行,540160.0,296953.0,7370.0,5665.0,580552.0,,1170495.0,582.0,0.0,0.08,119.08,202.0,8833.0
201104,"新臺幣千元 ,卡",彰化商業銀行,140392.0,79227.0,8933.0,709.0,116488.0,,506270.0,839.0,0.0,0.11,812.51,863.0,2089.0
201104,"新臺幣千元 ,卡",上海商業儲蓄銀行,392267.0,213708.0,3367.0,1668.0,907591.0,,1192184.0,9232.0,1.0,0.15,1523.97,6783.0,12873.0
201104,"新臺幣千元 ,卡",台北富邦銀行,2126388.0,1561325.0,20856.0,21255.0,8801062.0,,9370841.0,74562.0,0.0,0.0,1886.05,30449.0,130345.0
201104,"新臺幣千元 ,卡",國泰世華商業銀行,3115184.0,2130312.0,61148.0,26062.0,15694519.0,,15155193.0,147746.0,0.0,0.0,1754.09,36115.0,142331.0
201104,"新臺幣千元 ,卡",高雄銀行,6341.0,3376.0,64.0,24.0,10386.0,,122010.0,281.0,0.0,0.01,3934.18,13.0,23.0
201104,"新臺幣千元 ,卡",兆豐國際商業銀行,511192.0,335017.0,3633.0,3412.0,1826107.0,,1994174.0,15630.0,0.0,0.11,669.15,5582.0,26591.0
201104,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2432338.0,1992102.0,26004.0,24467.0,32055983.0,,15522395.0,339261.0,1.0,0.15,1699.99,59052.0,356076.0
201104,"新臺幣千元 ,卡",臺灣中小企業銀行,270296.0,106225.0,3442.0,923.0,884423.0,,727944.0,8685.0,0.0,0.04,494.46,4104.0,15613.0
201104,"新臺幣千元 ,卡",渣打國際商業銀行,274315.0,197533.0,4164.0,2399.0,4644604.0,,1260319.0,20775.0,0.0,0.0,4897.28,-14915.0,32944.0
201104,"新臺幣千元 ,卡",台中商業銀行,88627.0,33631.0,2669.0,487.0,161565.0,,200861.0,0.0,1.0,0.0,1244.55,3144.0,3144.0
201104,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,675589.0,461046.0,14569.0,7186.0,6041949.0,,3581977.0,153090.0,0.0,0.0,1352.42,23353.0,92169.0
201104,"新臺幣千元 ,卡",華泰商業銀行,11603.0,7607.0,34.0,20.0,27540.0,,68430.0,0.0,2.0,0.12,639.48,0.0,328.0
201104,"新臺幣千元 ,卡",臺灣新光商業銀行,763938.0,388589.0,7873.0,4046.0,3471579.0,,2424241.0,68271.0,0.0,0.0,654.39,7491.0,51050.0
201104,"新臺幣千元 ,卡",陽信商業銀行,58988.0,27326.0,678.0,612.0,508124.0,,139425.0,1435.0,1.0,0.0,275.86,2665.0,9989.0
201104,"新臺幣千元 ,卡",三信商業銀行,14833.0,9998.0,163.0,746.0,65756.0,,92881.0,331.0,1.0,0.0,470.78,106.0,1468.0
201104,"新臺幣千元 ,卡",聯邦商業銀行,1658699.0,947544.0,5836.0,13405.0,7205365.0,,3728278.0,108795.0,1.0,0.21,266.7,26544.0,105526.0
201104,"新臺幣千元 ,卡",遠東國際商業銀行,1201839.0,733821.0,8730.0,4606.0,10721713.0,,3766066.0,154750.0,0.0,0.05,232.4,23026.0,116629.0
201104,"新臺幣千元 ,卡",元大商業銀行,278878.0,118448.0,1008.0,2935.0,881319.0,,791572.0,3659.0,0.0,0.0,3480.14,5139.0,29285.0
201104,"新臺幣千元 ,卡",永豐商業銀行,1778134.0,944932.0,153521.0,25322.0,6665074.0,,5400163.0,115337.0,1.0,0.0,1070.18,19613.0,84116.0
201104,"新臺幣千元 ,卡",玉山商業銀行,2683218.0,1671907.0,47214.0,25846.0,17141558.0,,9792989.0,233317.0,0.0,0.0,1000.71,53627.0,240203.0
201104,"新臺幣千元 ,卡",萬泰商業銀行,624157.0,240038.0,36545.0,3211.0,1740150.0,,765734.0,9673.0,1.0,0.75,151.62,6168.0,27802.0
201104,"新臺幣千元 ,卡",台新國際商業銀行,3049535.0,1823169.0,32743.0,15444.0,12948662.0,,10716047.0,87258.0,0.0,0.01,668.05,34709.0,146874.0
201104,"新臺幣千元 ,卡",大眾商業銀行,582229.0,282130.0,9547.0,6401.0,2006597.0,,1225513.0,90248.0,0.0,0.0,171.74,18487.0,72433.0
201104,"新臺幣千元 ,卡",日盛國際商業銀行,380083.0,151626.0,492.0,5044.0,968112.0,,490060.0,10319.0,1.0,0.0,605.89,4522.0,19314.0
201104,"新臺幣千元 ,卡",安泰商業銀行,235654.0,71209.0,645.0,855.0,965508.0,,427414.0,1941.0,1.0,0.12,154.8,0.0,0.0
201104,"新臺幣千元 ,卡",中國信託商業銀行,5227197.0,3562580.0,44303.0,22132.0,19973137.0,,20967831.0,611200.0,0.0,0.0,857.18,102540.0,404384.0
201104,"新臺幣千元 ,卡",澳商澳盛銀行,709678.0,428314.0,3578.0,3697.0,8350497.0,,2617687.0,16073.0,1.0,0.0,9104.34,0.0,0.0
201104,"新臺幣千元 ,卡",新加坡商星展銀行,6561.0,2979.0,90.0,35.0,18918.0,,15393.0,108.0,1.0,0.0,97.11,65.0,353.0
201104,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,133584.0,76649.0,2250.0,933.0,332326.0,,2698939.0,34.0,0.0,0.0,2042.51,2755.0,14538.0
201104,"新臺幣千元 ,卡",台灣大來國際信用卡(股)公司,37291.0,15009.0,14.0,338.0,63317.0,,96677.0,3435.0,2.0,0.54,818.23,888.0,1890.0
201104,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,86660.0,60364.0,1603.0,764.0,869122.0,,189820.0,3250.0,0.0,0.0,111.0,873.0,3184.0
201103,"新臺幣千元 ,卡",臺灣銀行,262181.0,115045.0,335.0,1186.0,331469.0,,735896.0,1998.0,0.0,0.38,301.29,928.0,2938.0
201103,"新臺幣千元 ,卡",臺灣土地銀行,122139.0,58857.0,517.0,796.0,330636.0,,367342.0,2412.0,1.0,0.64,922.12,1337.0,2224.0
201103,"新臺幣千元 ,卡",合作金庫銀行,393033.0,194207.0,4060.0,2779.0,841061.0,,1486456.0,15442.0,1.0,0.76,367.8,0.0,8483.0
201103,"新臺幣千元 ,卡",第一商業銀行,507629.0,361181.0,10193.0,7852.0,1282385.0,,2643244.0,13107.0,0.0,0.0,1876.07,4941.0,14841.0
201103,"新臺幣千元 ,卡",華南商業銀行,538977.0,294150.0,8747.0,6953.0,596553.0,,1327672.0,612.0,0.0,0.01,128.44,8631.0,8631.0
201103,"新臺幣千元 ,卡",彰化商業銀行,132302.0,79915.0,7651.0,1064.0,128440.0,,515793.0,779.0,0.0,0.11,732.27,840.0,1226.0
201103,"新臺幣千元 ,卡",上海商業儲蓄銀行,390743.0,213851.0,3268.0,1533.0,920392.0,,1365753.0,11538.0,1.0,0.3,1047.76,0.0,6090.0
201103,"新臺幣千元 ,卡",台北富邦銀行,2126787.0,1557768.0,19310.0,22659.0,8810206.0,,10939996.0,89005.0,0.0,0.0,1977.35,31252.0,99896.0
201103,"新臺幣千元 ,卡",國泰世華商業銀行,3080098.0,2093027.0,54817.0,31984.0,15843035.0,,18779569.0,184000.0,0.0,0.0,1685.84,31386.0,106216.0
201103,"新臺幣千元 ,卡",高雄銀行,6303.0,3356.0,119.0,39.0,8607.0,,118758.0,289.0,0.0,0.0,5565.97,4.0,10.0
201103,"新臺幣千元 ,卡",兆豐國際商業銀行,510971.0,336287.0,3802.0,4288.0,1832193.0,,2079594.0,15631.0,0.0,0.08,734.62,7933.0,21009.0
201103,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2422951.0,1985922.0,30897.0,26131.0,32795561.0,,15753294.0,353075.0,1.0,0.08,1924.82,77716.0,297024.0
201103,"新臺幣千元 ,卡",臺灣中小企業銀行,267777.0,104349.0,4599.0,871.0,898863.0,,754128.0,9714.0,0.0,0.04,452.98,3511.0,11509.0
201103,"新臺幣千元 ,卡",渣打國際商業銀行,272980.0,197965.0,4044.0,3040.0,4578833.0,,1409955.0,15010.0,0.0,0.0,4575.12,14835.0,47859.0
201103,"新臺幣千元 ,卡",台中商業銀行,86070.0,32652.0,2196.0,671.0,162451.0,,215354.0,0.0,1.0,0.0,818.94,0.0,0.0
201103,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,668206.0,454604.0,16736.0,8700.0,6177909.0,,3770155.0,144842.0,0.0,0.0,1341.1,23849.0,68816.0
201103,"新臺幣千元 ,卡",華泰商業銀行,11588.0,7644.0,37.0,32.0,27925.0,,71640.0,0.0,1.0,0.0,807.23,328.0,328.0
201103,"新臺幣千元 ,卡",臺灣新光商業銀行,760513.0,388209.0,10159.0,4600.0,3509073.0,,3200028.0,94615.0,0.0,0.0,844.68,10767.0,43559.0
201103,"新臺幣千元 ,卡",陽信商業銀行,58993.0,27314.0,1027.0,586.0,516828.0,,155134.0,2137.0,1.0,0.0,260.56,4844.0,7324.0
201103,"新臺幣千元 ,卡",三信商業銀行,15429.0,10252.0,180.0,88.0,66684.0,,76689.0,269.0,1.0,0.0,452.85,465.0,1362.0
201103,"新臺幣千元 ,卡",聯邦商業銀行,1666268.0,952618.0,6175.0,13402.0,7512595.0,,3906580.0,146111.0,1.0,0.2,184.49,27354.0,78982.0
201103,"新臺幣千元 ,卡",遠東國際商業銀行,1197684.0,734365.0,9032.0,5650.0,10745365.0,,4423932.0,170120.0,0.0,0.07,232.33,28465.0,93603.0
201103,"新臺幣千元 ,卡",元大商業銀行,280805.0,119995.0,1239.0,4225.0,923092.0,,840536.0,4187.0,0.0,0.0,3418.97,10872.0,24146.0
201103,"新臺幣千元 ,卡",永豐商業銀行,1649935.0,921495.0,121519.0,21684.0,6739426.0,,6290874.0,166532.0,1.0,0.0,1133.12,23159.0,64503.0
201103,"新臺幣千元 ,卡",玉山商業銀行,2661850.0,1660814.0,50847.0,22801.0,17239062.0,,9838580.0,221335.0,0.0,0.0,952.14,56124.0,186576.0
201103,"新臺幣千元 ,卡",萬泰商業銀行,590412.0,242592.0,3971.0,3593.0,1773972.0,,879673.0,11288.0,1.0,0.73,158.85,7233.0,21634.0
201103,"新臺幣千元 ,卡",台新國際商業銀行,3032236.0,1826240.0,34148.0,19046.0,13083876.0,,11732559.0,91827.0,0.0,0.01,634.38,37014.0,112165.0
201103,"新臺幣千元 ,卡",大眾商業銀行,579083.0,281705.0,10990.0,8974.0,1981330.0,,1377912.0,105745.0,0.0,0.0,190.3,17988.0,53946.0
201103,"新臺幣千元 ,卡",日盛國際商業銀行,384635.0,154055.0,366.0,5579.0,992818.0,,574186.0,19407.0,1.0,0.0,628.39,5715.0,14792.0
201103,"新臺幣千元 ,卡",安泰商業銀行,236047.0,71486.0,634.0,1035.0,986396.0,,425138.0,2635.0,0.0,0.0,146.9,0.0,0.0
201103,"新臺幣千元 ,卡",中國信託商業銀行,5205124.0,3552625.0,43055.0,26204.0,20130525.0,,24442395.0,728089.0,0.0,0.0,817.31,110782.0,301844.0
201103,"新臺幣千元 ,卡",澳商澳盛銀行,708951.0,436282.0,4188.0,8536.0,8607884.0,,3047674.0,19454.0,1.0,0.0,9865.32,0.0,0.0
201103,"新臺幣千元 ,卡",新加坡商星展銀行,6506.0,2977.0,240.0,84.0,19424.0,,17819.0,0.0,0.0,0.0,156.25,117.0,288.0
201103,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,132464.0,76173.0,2518.0,819.0,472335.0,,2737895.0,48.0,0.0,0.0,2500.99,3809.0,11783.0
201103,"新臺幣千元 ,卡",台灣大來國際信用卡(股)公司,37532.0,15221.0,17.0,308.0,70807.0,,109354.0,3284.0,2.0,0.0,1100.28,227.0,1002.0
201103,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,85822.0,59342.0,1717.0,1519.0,881538.0,,168545.0,3393.0,0.0,0.0,131.2,815.0,2311.0
201102,"新臺幣千元 ,卡",臺灣銀行,262323.0,115620.0,144.0,803.0,333057.0,,655754.0,1176.0,0.0,0.09,455.93,872.0,2010.0
201102,"新臺幣千元 ,卡",臺灣土地銀行,122270.0,58990.0,226.0,559.0,336993.0,,335091.0,1239.0,1.0,0.68,764.22,0.0,887.0
201102,"新臺幣千元 ,卡",合作金庫銀行,391234.0,196168.0,1417.0,2301.0,890784.0,,1158868.0,8538.0,1.0,0.75,380.47,8483.0,8483.0
201102,"新臺幣千元 ,卡",第一商業銀行,502915.0,358652.0,6014.0,5587.0,1301345.0,,2146045.0,7378.0,0.0,0.0,1609.3,4920.0,9900.0
201102,"新臺幣千元 ,卡",華南商業銀行,537673.0,290725.0,3535.0,5314.0,573861.0,,1160838.0,283.0,1.0,0.26,103.16,0.0,0.0
201102,"新臺幣千元 ,卡",彰化商業銀行,125676.0,80189.0,3353.0,659.0,118123.0,,459388.0,578.0,0.0,0.19,417.27,206.0,386.0
201102,"新臺幣千元 ,卡",上海商業儲蓄銀行,389218.0,214391.0,2062.0,1512.0,957136.0,,1198747.0,5912.0,0.0,0.13,1340.99,6090.0,6090.0
201102,"新臺幣千元 ,卡",台北富邦銀行,2130136.0,1572755.0,13303.0,17598.0,9208634.0,,9034331.0,54791.0,0.0,0.0,1793.03,33728.0,68644.0
201102,"新臺幣千元 ,卡",國泰世華商業銀行,3057265.0,2067352.0,21731.0,17442.0,16944215.0,,12152709.0,106373.0,0.0,0.0,1718.5,37179.0,74830.0
201102,"新臺幣千元 ,卡",高雄銀行,6221.0,3263.0,169.0,31.0,9063.0,,90188.0,597.0,0.0,0.0,44171.43,5.0,6.0
201102,"新臺幣千元 ,卡",兆豐國際商業銀行,511457.0,336866.0,1718.0,4130.0,1890564.0,,1714390.0,11627.0,0.0,0.09,781.68,6875.0,13076.0
201102,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2411457.0,1975454.0,20479.0,21207.0,34667896.0,,15240607.0,248110.0,1.0,0.1,1786.75,91696.0,219308.0
201102,"新臺幣千元 ,卡",臺灣中小企業銀行,264049.0,103289.0,1065.0,814.0,927745.0,,728670.0,6921.0,0.0,0.07,366.94,4646.0,7998.0
201102,"新臺幣千元 ,卡",渣打國際商業銀行,271731.0,198586.0,1460.0,2152.0,4657204.0,,1133137.0,9218.0,0.0,0.0,1438.61,16227.0,33024.0
201102,"新臺幣千元 ,卡",台中商業銀行,84421.0,32052.0,712.0,318.0,171179.0,,186144.0,0.0,1.0,0.0,1011.01,0.0,0.0
201102,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,660170.0,447712.0,13060.0,7347.0,6260986.0,,3197503.0,61793.0,0.0,0.0,1268.44,24027.0,44967.0
201102,"新臺幣千元 ,卡",華泰商業銀行,11588.0,7620.0,9.0,18.0,30134.0,,59984.0,0.0,1.0,0.19,1444.77,0.0,0.0
201102,"新臺幣千元 ,卡",臺灣新光商業銀行,755948.0,384253.0,5995.0,4083.0,3552599.0,,2361850.0,38826.0,0.0,0.0,995.16,16198.0,32792.0
201102,"新臺幣千元 ,卡",陽信商業銀行,58670.0,27746.0,452.0,285.0,530898.0,,130543.0,1248.0,1.0,0.02,240.77,0.0,2480.0
201102,"新臺幣千元 ,卡",三信商業銀行,15352.0,9897.0,130.0,1219.0,68373.0,,94838.0,296.0,1.0,0.0,416.12,522.0,897.0
201102,"新臺幣千元 ,卡",聯邦商業銀行,1673495.0,963241.0,4441.0,12346.0,7634710.0,,3553430.0,79907.0,1.0,0.17,148.37,28773.0,51628.0
201102,"新臺幣千元 ,卡",遠東國際商業銀行,1194234.0,729966.0,5780.0,4623.0,11047256.0,,3328173.0,89434.0,0.0,0.12,230.43,34384.0,65138.0
201102,"新臺幣千元 ,卡",元大商業銀行,283791.0,121661.0,798.0,4667.0,938493.0,,770502.0,2271.0,1.0,0.0,1953.9,10273.0,13274.0
201102,"新臺幣千元 ,卡",永豐商業銀行,1550100.0,910560.0,106668.0,10914.0,6826631.0,,5034014.0,102718.0,1.0,0.0,1135.16,21034.0,41344.0
201102,"新臺幣千元 ,卡",玉山商業銀行,2633804.0,1657239.0,24855.0,19471.0,17332216.0,,8899385.0,127392.0,0.0,0.0,791.57,62237.0,130452.0
201102,"新臺幣千元 ,卡",萬泰商業銀行,589868.0,245442.0,2384.0,2547.0,1792159.0,,743973.0,6283.0,1.0,0.72,174.53,6719.0,14401.0
201102,"新臺幣千元 ,卡",台新國際商業銀行,3017134.0,1819827.0,20105.0,14237.0,13176333.0,,10435393.0,53194.0,0.0,0.01,621.0,37909.0,75151.0
201102,"新臺幣千元 ,卡",大眾商業銀行,577067.0,279443.0,8040.0,8264.0,2005518.0,,1224902.0,44455.0,0.0,0.0,188.45,17992.0,35958.0
201102,"新臺幣千元 ,卡",日盛國際商業銀行,389848.0,163111.0,217.0,3928.0,1014383.0,,538765.0,10031.0,1.0,0.0,648.78,3998.0,9077.0
201102,"新臺幣千元 ,卡",安泰商業銀行,236605.0,72006.0,329.0,720.0,1004488.0,,421193.0,1661.0,0.0,0.0,132.94,0.0,0.0
